prop_id,area_id,kind,x_pct,y_pct,yaw_deg,h_m,group_id,collide,purify_target,life_blight_id,art,note
grass_i21_g057,area_i21,bush,35.8,15.2,0,1.5,grass_short,FALSE,,,prop_sticker_grass_short_c.png,safe-density full i21
grass_i21_g058,area_i21,bush,41.6,35.5,0,1.6,grass_short,FALSE,,,prop_sticker_grass_short_d.png,safe-density full i21
grass_i21_g059,area_i21,bush,84.1,19.5,0,1.7,grass_short,FALSE,,,prop_sticker_grass_short_e.png,safe-density full i21
grass_i21_g060,area_i21,bush,36.2,87.5,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_a.png,safe-density full i21
grass_i21_g061,area_i21,bush,59.2,13.5,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_b.png,safe-density full i21
grass_i21_g062,area_i21,bush,61.0,45.6,0,1.5,grass_short,FALSE,,,prop_sticker_grass_short_c.png,safe-density full i21
grass_i21_g063,area_i21,bush,74.1,67.0,0,1.6,grass_short,FALSE,,,prop_sticker_grass_short_d.png,safe-density full i21
grass_i21_g064,area_i21,bush,60.0,85.2,0,1.7,grass_short,FALSE,,,prop_sticker_grass_short_e.png,safe-density full i21
grass_i21_g065,area_i21,bush,49.4,66.5,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_a.png,safe-density full i21
grass_i21_g066,area_i21,bush,74.7,85.2,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_b.png,safe-density full i21
grass_i21_g067,area_i21,bush,87.2,12.5,0,1.5,grass_short,FALSE,,,prop_sticker_grass_short_c.png,safe-density full i21
grass_i21_g068,area_i21,bush,65.5,27.6,0,1.6,grass_short,FALSE,,,prop_sticker_grass_short_d.png,safe-density full i21
grass_i21_g069,area_i21,bush,63.8,31.8,0,1.7,grass_short,FALSE,,,prop_sticker_grass_short_e.png,safe-density full i21
grass_i21_g070,area_i21,bush,31.3,76.2,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_a.png,safe-density full i21
grass_i21_g071,area_i21,bush,33.1,40.8,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_b.png,safe-density full i21
grass_i21_g072,area_i21,bush,83.5,47.5,0,1.5,grass_short,FALSE,,,prop_sticker_grass_short_c.png,safe-density full i21
grass_i21_g073,area_i21,bush,33.3,25.3,0,1.6,grass_short,FALSE,,,prop_sticker_grass_short_d.png,safe-density full i21
grass_i21_g074,area_i21,bush,26.3,85.0,0,1.7,grass_short,FALSE,,,prop_sticker_grass_short_e.png,safe-density full i21
grass_i21_g075,area_i21,bush,83.0,65.5,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_a.png,safe-density full i21
grass_i21_g076,area_i21,bush,46.5,80.0,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_b.png,safe-density full i21
grass_i21_g077,area_i21,bush,40.1,22.3,0,1.5,grass_short,FALSE,,,prop_sticker_grass_short_c.png,safe-density full i21
grass_i21_g078,area_i21,bush,52.2,15.7,0,1.6,grass_short,FALSE,,,prop_sticker_grass_short_d.png,safe-density full i21
grass_i21_g079,area_i21,bush,26.3,42.6,0,1.7,grass_short,FALSE,,,prop_sticker_grass_short_e.png,safe-density full i21
grass_i21_g080,area_i21,bush,73.0,76.1,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_a.png,safe-density full i21
grass_i21_g081,area_i21,bush,74.0,58.1,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_b.png,safe-density full i21
grass_i21_g082,area_i21,bush,17.1,50.9,0,1.5,grass_short,FALSE,,,prop_sticker_grass_short_c.png,safe-density full i21
grass_i21_g083,area_i21,bush,24.0,19.9,0,1.6,grass_short,FALSE,,,prop_sticker_grass_short_d.png,safe-density full i21
grass_i21_g084,area_i21,bush,82.7,52.9,0,1.7,grass_short,FALSE,,,prop_sticker_grass_short_e.png,safe-density full i21
grass_i21_g085,area_i21,bush,73.3,80.9,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_a.png,safe-density full i21
grass_i21_g086,area_i21,bush,52.5,81.0,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_b.png,safe-density full i21
grass_i21_g087,area_i21,bush,79.1,39.5,0,1.5,grass_short,FALSE,,,prop_sticker_grass_short_c.png,safe-density full i21
grass_i21_g088,area_i21,bush,18.3,42.8,0,1.6,grass_short,FALSE,,,prop_sticker_grass_short_d.png,safe-density full i21
grass_i21_g089,area_i21,bush,25.5,53.0,0,1.7,grass_short,FALSE,,,prop_sticker_grass_short_e.png,safe-density full i21
grass_i21_g090,area_i21,bush,22.0,14.1,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_a.png,safe-density full i21
grass_i21_g091,area_i21,bush,14.0,62.6,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_b.png,safe-density full i21
grass_i21_g092,area_i21,bush,21.3,30.2,0,1.5,grass_short,FALSE,,,prop_sticker_grass_short_c.png,safe-density full i21
grass_i21_g093,area_i21,bush,44.2,60.7,0,1.6,grass_short,FALSE,,,prop_sticker_grass_short_d.png,safe-density full i21
grass_i21_g094,area_i21,bush,56.6,73.0,0,1.7,grass_short,FALSE,,,prop_sticker_grass_short_e.png,safe-density full i21
grass_i21_g095,area_i21,bush,41.9,12.3,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_a.png,safe-density full i21
grass_i21_g096,area_i21,bush,62.5,56.2,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_b.png,safe-density full i21
grass_i21_g097,area_i21,bush,55.8,87.8,0,1.5,grass_short,FALSE,,,prop_sticker_grass_short_c.png,safe-density full i21
grass_i21_g098,area_i21,bush,27.0,29.3,0,1.6,grass_short,FALSE,,,prop_sticker_grass_short_d.png,safe-density full i21
grass_i21_g099,area_i21,bush,40.2,74.8,0,1.7,grass_short,FALSE,,,prop_sticker_grass_short_e.png,safe-density full i21
grass_i21_g100,area_i21,bush,82.5,27.1,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_a.png,safe-density full i21
grass_i21_g101,area_i21,bush,67.1,57.2,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_b.png,safe-density full i21
grass_i21_g102,area_i21,bush,60.4,60.3,0,1.5,grass_short,FALSE,,,prop_sticker_grass_short_c.png,safe-density full i21
grass_i21_g103,area_i21,bush,36.8,37.0,0,1.6,grass_short,FALSE,,,prop_sticker_grass_short_d.png,safe-density full i21
grass_i21_g104,area_i21,bush,28.8,20.5,0,1.7,grass_short,FALSE,,,prop_sticker_grass_short_e.png,safe-density full i21
grass_i21_g105,area_i21,bush,51.6,62.4,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_a.png,safe-density full i21
grass_i21_g106,area_i21,bush,12.7,35.0,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_b.png,safe-density full i21
grass_i21_g107,area_i21,bush,56.1,25.8,0,1.5,grass_short,FALSE,,,prop_sticker_grass_short_c.png,safe-density full i21
grass_i21_g108,area_i21,bush,24.5,37.9,0,1.6,grass_short,FALSE,,,prop_sticker_grass_short_d.png,safe-density full i21
grass_i21_g109,area_i21,bush,45.6,29.6,0,1.7,grass_short,FALSE,,,prop_sticker_grass_short_e.png,safe-density full i21
grass_i21_g110,area_i21,bush,63.6,70.7,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_a.png,safe-density full i21
grass_i21_g111,area_i21,bush,87.8,36.9,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_b.png,safe-density full i21
grass_i21_g112,area_i21,bush,79.9,74.6,0,1.5,grass_short,FALSE,,,prop_sticker_grass_short_c.png,safe-density full i21
grass_i21_g113,area_i21,bush,85.7,61.8,0,1.6,grass_short,FALSE,,,prop_sticker_grass_short_d.png,safe-density full i21
grass_i21_g114,area_i21,bush,46.5,70.0,0,1.7,grass_short,FALSE,,,prop_sticker_grass_short_e.png,safe-density full i21
grass_i21_g115,area_i21,bush,34.5,45.9,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_a.png,safe-density full i21
grass_i21_g116,area_i21,bush,66.1,43.4,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_b.png,safe-density full i21
grass_i21_g117,area_i21,bush,86.4,31.5,0,1.5,grass_short,FALSE,,,prop_sticker_grass_short_c.png,safe-density full i21
grass_i21_g118,area_i21,bush,59.5,35.8,0,1.6,grass_short,FALSE,,,prop_sticker_grass_short_d.png,safe-density full i21
grass_i21_g119,area_i21,bush,33.2,71.5,0,1.7,grass_short,FALSE,,,prop_sticker_grass_short_e.png,safe-density full i21
grass_i21_g120,area_i21,bush,73.0,25.2,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_a.png,safe-density full i21
grass_i21_g121,area_i21,bush,69.8,19.4,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_b.png,safe-density full i21
grass_i21_g122,area_i21,bush,82.6,35.4,0,1.5,grass_short,FALSE,,,prop_sticker_grass_short_c.png,safe-density full i21
grass_i21_g123,area_i21,bush,18.4,66.3,0,1.6,grass_short,FALSE,,,prop_sticker_grass_short_d.png,safe-density full i21
grass_i21_g124,area_i21,bush,16.8,84.3,0,1.7,grass_short,FALSE,,,prop_sticker_grass_short_e.png,safe-density full i21
grass_i21_g125,area_i21,bush,35.8,31.9,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_a.png,safe-density full i21
grass_i21_g126,area_i21,bush,44.5,16.3,0,1.4,grass_short,FALSE,,,prop_sticker_grass_short_b.png,safe-density full i21
grass_i21_g127,area_i21,bush,69.5,33.5,0,1.5,grass_short,FALSE,,,prop_sticker_grass_short_c.png,safe-density full i21
grass_i21_g128,area_i21,bush,59.8,52.3,0,1.6,grass_short,FALSE,,,prop_sticker_grass_short_d.png,safe-density full i21
grass_i21_g129,area_i21,bush,85.6,85.2,0,1.7,grass_short,FALSE,,,prop_sticker_grass_short_e.png,safe-density full i21
